pdb_id,model_number,global_plddt,cdr1_A,cdr2_A,cdr3_A,cdr1_B,cdr2_B,cdr3_B,iptm_mean,iptm_tcrpmhc,pdockq,avgipae_pmhc,avgipae_tcr,pdockq2_pmhc,pdockq2_tcr
vdjdb_full_10041,1,90.3116336,64.658,73.5422807,64.64482353,83.3044186,75.5166,75.03142857,0.388,0.4975,0.20551983,0.06710867,0.1105015,0.008821,0.008791
vdjdb_full_10044,0,90.47685332,66.50170213,77.81857143,69.36323529,81.61176471,81.0955102,74.53267442,0.442,0.5375,0.28928484,0.09289,0.159841,0.009579,0.010048
vdjdb_full_10047,1,90.0953478,76.51796296,79.42756757,68.45944444,75.57581395,76.13724138,66.01533333,0.386,0.495,0.2666945,0.06876933,0.1159765,0.00887633,0.008792
vdjdb_full_10048,4,89.36418935,72.317,77.80787879,64.12571429,80.70119048,75.93306122,65.83330275,0.402,0.5125,0.19675584,0.079729,0.134781,0.00923867,0.009155
vdjdb_full_10057,4,89.8633684,57.18339623,75.10537037,61.97105263,80.38184211,74.47482143,74.83811111,0.402,0.5025,0.25795333,0.07032933,0.124248,0.00886767,0.009016
vdjdb_full_10058,3,89.08876578,67.02177778,72.62649123,64.74484848,72.20702128,74.23680851,60.74011628,0.394,0.515,0.3594793,0.07714133,0.130655,0.009236,0.0093265
vdjdb_full_10059,0,91.63993268,74.86727273,67.29057143,82.41964286,82.24945946,84.10833333,84.73815385,0.586,0.655,0.44039321,0.29935833,0.440239,0.031308,0.031808
vdjdb_full_10065,2,90.50817668,77.10829268,81.82176471,70.04765432,85.73324324,70.04277778,76.95604651,0.462,0.5475,0.32870788,0.10831633,0.205599,0.010123,0.011291
vdjdb_full_10074,4,92.08727439,83.83044444,76.36301887,87.4828169,86.00512821,78.27313725,85.2991358,0.482,0.565,0.26396327,0.10890667,0.1958865,0.00999733,0.0122625
vdjdb_full_10075,0,89.33587954,70.195,68.70414286,60.22583333,76.79431818,78.68686275,73.42563218,0.398,0.5075,0.28384317,0.07597167,0.1255445,0.00918567,0.009225
vdjdb_full_10077,2,89.8411901,75.0755,71.28771429,73.90036364,82.49170213,77.084,71.37929293,0.39,0.505,0.26161837,0.07449667,0.126347,0.00904033,0.0091115
vdjdb_full_10078,2,91.58852749,76.40219512,80.37019608,72.70487179,81.86848485,78.60648148,76.35929412,0.444,0.54,0.34491582,0.08983467,0.1663585,0.00940567,0.010424
vdjdb_full_10079,1,90.13603976,77.91132075,78.48611111,71.55189873,79.91514286,79.64266667,66.99914634,0.42,0.515,0.22589279,0.04221067,0.1479575,0.00839633,0.01002
vdjdb_full_10080,1,90.4713076,72.5996,66.50476923,67.10493506,77.43323529,78.38111111,69.10549451,0.42,0.5275,0.1911205,0.04432333,0.1508525,0.008488,0.009526
vdjdb_full_10084,4,91.62242732,66.5955,86.29395349,79.50974359,82.92027027,85.90648148,70.45859649,0.614,0.67,0.37862774,0.23159067,0.3771835,0.01997833,0.021482
vdjdb_full_10086,0,91.21289528,75.20555556,74.55803571,71.06734375,83.773125,78.7627907,78.12388889,0.408,0.515,0.28297958,0.083649,0.1480265,0.00924733,0.0099
vdjdb_full_10092,3,94.31512846,90.09979167,90.86038462,95.2745679,94.31425,92.56783784,94.72247312,0.812,0.835,0.47654757,0.62281767,0.9428175,0.46686033,0.750778
vdjdb_full_10095,0,90.02904416,73.39488889,73.12732143,57.02970588,78.60846154,76.35078431,66.40909091,0.404,0.51,0.25648356,0.07958833,0.135952,0.00919167,0.009222
vdjdb_full_10096,2,89.90748108,75.31483333,70.518,66.29819672,75.45113636,75.82910714,69.48560976,0.392,0.4975,0.22914855,0.073964,0.123236,0.008935,0.008953
vdjdb_full_10103,2,93.9841132,90.96866667,91.09924528,91.17016667,91.49117647,91.48918367,90.799375,0.788,0.8075,0.54164551,0.56485633,0.8691615,0.29866467,0.5041245
vdjdb_full_10107,2,90.64322878,74.86117647,70.7472093,76.59779661,84.75875,77.98023256,77.14853933,0.402,0.505,0.30195475,0.07002167,0.122868,0.008894,0.009378
vdjdb_full_10111,2,89.90633118,69.40309524,78.24206349,68.64067568,78.30394737,75.41125,75.643125,0.414,0.51,0.28727321,0.09474867,0.156433,0.00981533,0.0097545
vdjdb_full_10113,2,89.80300401,71.2012,68.84815385,63.0092,75.35468085,70.92170213,63.09125,0.41,0.5125,0.18136677,0.090434,0.171783,0.009431,0.009675
vdjdb_full_10116,1,91.49414245,82.005,84.85290909,74.501625,81.67486486,80.24907407,79.47936709,0.53,0.6025,0.29989482,0.14529633,0.278281,0.011925,0.0156825
vdjdb_full_10117,4,92.60686683,80.624,83.36105263,82.46897727,86.59484848,86.94843137,78.35173913,0.674,0.7275,0.42888692,0.38045033,0.5818715,0.06498333,0.077592
vdjdb_full_10119,1,90.52468357,73.35170732,81.48313725,68.25241379,85.36846154,76.64173913,73.1789011,0.432,0.5275,0.31955618,0.08213033,0.1406415,0.00924833,0.0096425
vdjdb_full_10128,1,91.93900408,72.356,81.82813953,80.83653846,80.60617021,77.89340426,79.2524359,0.476,0.5625,0.34239011,0.09742133,0.1925525,0.00961667,0.0118045
vdjdb_full_10135,1,91.25199877,76.30191489,77.16568966,69.57692308,86.93641026,81.67391304,80.54493671,0.432,0.55,0.18615976,0.039193,0.1266735,0.00836433,0.009614
vdjdb_full_10136,2,90.62758663,74.38782609,82.275,74.32356164,86.15027027,70.91685185,79.64369048,0.406,0.51,0.27061507,0.071737,0.112583,0.00903567,0.009106
vdjdb_full_10141,0,89.34098202,77.04137255,71.51627907,67.46034091,77.71976744,74.95017241,69.07578947,0.376,0.495,0.13645679,0.06956167,0.1146395,0.008981,0.0090855
vdjdb_full_10145,2,90.47046465,75.8996,71.624,68.20377049,79.09076923,75.81470588,78.52905882,0.402,0.505,0.29347598,0.077939,0.1318155,0.00908867,0.009285
vdjdb_full_10146,4,93.42395825,87.96159091,90.48543478,86.911875,90.123125,87.48170213,77.48770833,0.8,0.7975,0.41557997,0.57961067,0.8082585,0.32789667,0.349953
vdjdb_full_10150,3,92.30746135,76.355,83.42942308,79.88129032,90.29175,81.98540541,88.00866667,0.51,0.5925,0.34195872,0.11877433,0.220313,0.010608,0.0133575
vdjdb_full_10155,1,93.16372672,85.64490566,87.4937037,82.29452055,91.7246875,91.82914894,80.90383838,0.786,0.8275,0.41824245,0.59410533,0.8193215,0.35274267,0.256683
vdjdb_full_10161,1,92.00198088,85.484,83.31830189,78.08527778,87.3771875,85.68148148,76.50705263,0.578,0.6425,0.26201483,0.14936567,0.297484,0.01242367,0.0168975
vdjdb_full_10163,0,94.50525117,91.56511111,90.38188679,85.12093333,95.59575758,93.65,94.3376087,0.818,0.84,0.5173946,0.611693,0.9034545,0.424413,0.5606725
vdjdb_full_10170,4,91.86510508,77.72075,80.91283019,85.65861538,86.28893617,81.65555556,82.3462963,0.47,0.5575,0.18279232,0.10009833,0.1694325,0.00987167,0.0112205
vdjdb_full_10172,4,91.57292555,77.9912,73.33584615,78.87784091,84.26489362,79.02088889,77.995,0.4,0.5,0.38113014,0.07705733,0.1207555,0.00905067,0.0094495
vdjdb_full_10174,0,91.2292672,75.31829268,82.29392157,75.71538462,82.9190625,77.86575,68.53575,0.424,0.5225,0.12140862,0.08994333,0.1525005,0.009398,0.009781
vdjdb_full_10179,2,90.51787811,70.75682927,79.55313725,67.86738636,74.50340426,77.69042553,65.78377778,0.406,0.5125,0.27394756,0.07418867,0.1319135,0.00896933,0.009134
vdjdb_full_10180,3,90.89530954,79.5445098,74.03906977,75.47824324,80.19051282,80.45588235,71.32394231,0.49,0.58,0.28435633,0.135221,0.224399,0.011624,0.0120405
vdjdb_full_10185,2,90.8463012,79.43722222,84.668,72.53235294,83.38191489,76.75822222,71.88782609,0.474,0.5625,0.37500953,0.106912,0.198157,0.01018633,0.0112235
vdjdb_full_10190,1,90.99936347,73.83609375,68.55914286,80.636,80.7915625,77.84325581,78.14955056,0.436,0.5275,0.15588817,0.098137,0.1781095,0.00962267,0.010753
vdjdb_full_10191,3,90.46412977,61.12863636,80.2595122,70.01653846,84.72765957,79.11577778,79.60544304,0.418,0.5125,0.13680756,0.04235033,0.141061,0.00843,0.009796
vdjdb_full_10201,4,89.65696496,78.95156863,73.31093023,71.128,83.85697674,73.2982,67.53563636,0.42,0.5225,0.15581184,0.07611667,0.140212,0.009088,0.009341
vdjdb_full_10204,2,93.39412495,89.5185,91.20545455,86.98197531,87.49538462,84.4554902,92.30337838,0.738,0.7675,0.4649542,0.57324767,0.865298,0.28918433,0.458339
vdjdb_full_10213,4,92.16535857,82.05357143,86.24079365,83.72590909,87.39340909,89.09901961,85.50435484,0.718,0.7775,0.3597155,0.41211033,0.7042795,0.091611,0.142196
vdjdb_full_10218,2,91.86602365,82.09954545,87.11869565,78.17557143,84.53675,87.84979592,73.52573171,0.622,0.6875,0.44192662,0.150228,0.338252,0.012667,0.0217215
vdjdb_full_10219,2,90.01429634,72.21419355,70.99857143,67.92310345,79.1359375,66.28767442,71.33886598,0.422,0.5175,0.28481529,0.086097,0.1542785,0.009416,0.0095325
vdjdb_full_10230,4,91.28458197,71.53911111,78.36929825,76.30783333,84.3130303,83.69843137,71.75276596,0.494,0.59,0.37877886,0.09357933,0.201629,0.00957867,0.011436
vdjdb_full_10239,0,93.99420243,86.08675,94.87627907,86.80879518,87.88659091,91.32294118,81.64329545,0.77,0.785,0.3797431,0.555036,0.730016,0.29979933,0.2240265
vdjdb_full_10243,0,91.45521713,79.48386364,84.34322581,70.67890244,82.04625,76.30837209,74.81435185,0.498,0.58,0.17236042,0.10966267,0.205611,0.01010333,0.0116875
vdjdb_full_10247,2,89.85261203,73.74169811,76.3012963,62.57574713,81.83875,78.32702128,64.35695652,0.41,0.515,0.36780743,0.078195,0.136143,0.009052,0.009143
vdjdb_full_10249,3,91.60285018,72.84255319,80.07936508,80.83328358,87.55820513,82.42543478,83.53574713,0.532,0.6125,0.25656799,0.12808967,0.227637,0.01110067,0.013457
vdjdb_full_10257,4,92.71079439,83.77137255,82.40446429,74.65808219,91.00875,91.46944444,82.481,0.752,0.8175,0.37317211,0.49479233,0.6441665,0.18586367,0.083651
vdjdb_full_10258,4,92.52450282,81.81708333,86.55634615,78.62755556,86.43547619,84.94591837,83.968,0.606,0.6725,0.20740403,0.31169533,0.477763,0.038292,0.0426865
vdjdb_full_10268,0,91.3654081,79.28296875,70.71914286,82.5116092,78.79318182,82.44941176,80.80101124,0.466,0.5525,0.3113547,0.10865333,0.194724,0.01015167,0.012083
vdjdb_full_10276,1,90.16836813,68.72878049,79.31529412,68.02703297,83.24,74.82282609,69.4347619,0.414,0.5175,0.16143392,0.09606233,0.1561765,0.00956767,0.0093685
vdjdb_full_10278,4,90.27860724,75.76730769,76.47393939,66.66392857,85.019,77.34594595,77.64441176,0.43,0.5275,0.23396879,0.076775,0.1402315,0.00904867,0.0094845
vdjdb_full_1028,0,93.55167556,88.16191489,84.76103448,87.02082353,89.9826087,92.61558824,86.54,0.78,0.8125,0.46074229,0.56373267,0.848566,0.29449367,0.4260715
vdjdb_full_10281,4,89.90322265,63.9435,65.1672549,63.03626506,85.91846154,77.80043478,80.52911392,0.412,0.5175,0.16916912,0.04643767,0.1696465,0.00857667,0.0105545
vdjdb_full_10284,0,93.33391313,89.94409091,92.9,84.88823529,87.29514286,86.62366667,77.87352941,0.768,0.765,0.40849611,0.59558133,0.844653,0.362983,0.3637685
vdjdb_full_10285,1,93.75459951,86.26346154,87.87878788,88.38933962,93.26,91.44366667,82.60773196,0.838,0.86,0.4484367,0.62229067,0.8743165,0.47227233,0.3924815
vdjdb_full_10292,2,89.58959671,62.368,73.20666667,68.39287234,77.30409091,81.26509804,69.27886364,0.492,0.5825,0.20680906,0.098346,0.2117795,0.00975633,0.010967
vdjdb_full_10300,0,90.18401124,72.63234375,69.82671429,61.76883333,77.8755,77.7137931,76.86574713,0.444,0.535,0.2787633,0.09765467,0.1646235,0.009839,0.0098925
vdjdb_full_10301,4,90.95035911,73.66509434,80.715,74.90655738,77.01054054,74.75717391,69.8375,0.434,0.5325,0.36196383,0.08033333,0.140506,0.009138,0.0097915
vdjdb_full_10323,3,90.33503039,73.76442308,76.38575758,58.30852459,80.38575758,77.07980392,67.37826531,0.412,0.5125,0.24159811,0.079824,0.135646,0.00911733,0.0091075
vdjdb_full_10333,3,89.41573966,75.2114,81.25645833,73.9235443,79.288,80.76612245,68.05433962,0.394,0.5125,0.2905997,0.07889533,0.1396075,0.00909933,0.009539
vdjdb_full_10334,0,90.0866485,73.55075,76.27976744,73.74426829,74.11704545,78.68137255,63.90510204,0.416,0.5225,0.25685393,0.08592133,0.151736,0.00921733,0.009675
vdjdb_full_10341,3,91.14568639,81.0868,76.56953846,74.56815217,79.08375,80.03,72.40413793,0.458,0.5475,0.41172502,0.083383,0.1489975,0.00944967,0.010198
vdjdb_full_10345,4,90.54808618,72.79784314,75.67860465,78.53126984,79.56818182,80.38098039,72.41214286,0.444,0.54,0.16755694,0.08645333,0.1480885,0.00944833,0.009868
vdjdb_full_10355,2,90.82204007,77.67975,79.05790698,75.10255814,74.6293617,76.72425532,72.04453125,0.384,0.4925,0.33000633,0.07000967,0.113879,0.00892067,0.009301
vdjdb_full_10359,4,90.43861964,80.89901961,79.86642857,71.82696203,76.3506383,74.70106383,69.16860759,0.392,0.5,0.37153582,0.07567067,0.1226005,0.00912467,0.0094815
vdjdb_full_10360,0,91.11827348,78.77682927,83.42784314,74.53658824,80.18333333,74.34627451,76.04303797,0.426,0.52,0.22138368,0.08239567,0.1464645,0.009276,0.0097635
vdjdb_full_10364,1,91.14365705,71.1852381,82.97888889,69.93458824,85.740625,78.36395349,79.86898876,0.454,0.5425,0.33363398,0.096327,0.1582795,0.00964867,0.010054
vdjdb_full_10368,2,91.06826795,82.90613636,84.82403226,77.9634,78.58191489,77.94851064,67.86705882,0.558,0.605,0.2779435,0.08459733,0.333403,0.010933,0.02265
vdjdb_full_10370,3,89.95346836,78.21955556,73.41490566,67.19046512,82.2572973,67.00314815,67.19952381,0.382,0.4975,0.23338067,0.07124767,0.1238675,0.00909967,0.009047
vdjdb_full_10497,2,91.56521404,82.21837838,83.53322581,81.97028571,90.27744186,85.35,85.735,0.686,0.7175,0.2879931,0.51530833,0.7814615,0.162354,0.225436
vdjdb_full_10498,1,93.60552669,91.96931818,94.16608696,91.33397059,89.7965,88.94540541,89.62246753,0.844,0.845,0.49060983,0.63471433,0.9506085,0.50178667,0.6985825
vdjdb_full_10499,2,91.24942265,86.10825,80.31285714,78.49666667,85.82459459,77.38740741,77.34678571,0.724,0.7375,0.34123474,0.53334467,0.7223625,0.220844,0.1584345
vdjdb_full_10500,3,93.49487117,94.67775,90.63142857,95.35276923,83.45452381,90.37081633,82.57552083,0.862,0.8625,0.51200221,0.62913967,0.8787065,0.51309067,0.52499
vdjdb_full_10501,1,91.61504097,76.86204545,88.02978261,70.58739726,85.3235,81.78189189,85.28954545,0.722,0.745,0.39808139,0.54688467,0.764142,0.22407033,0.189297
vdjdb_full_10502,4,88.51927767,73.91,80.02413793,70.55564103,74.86574468,71.18468085,59.69086538,0.402,0.5225,0.31304663,0.12212133,0.212187,0.01046,0.011671
vdjdb_full_10503,0,93.15192276,91.87090909,94.58,93.27492308,88.18765957,88.02756757,90.94016129,0.838,0.8375,0.42610384,0.647287,0.932964,0.564855,0.645442
vdjdb_full_10504,0,89.36928932,71.3,86.59444444,79.22457831,86.56648649,74.18759259,81.53208333,0.384,0.4875,0.12870817,0.078887,0.1185115,0.00903767,0.0093975
vdjdb_full_10505,4,92.97072517,86.07644444,84.14754717,92.96909091,94.04307692,92.24674419,91.53922222,0.828,0.855,0.48447796,0.64495367,0.9591665,0.54491467,0.7263145
vdjdb_full_10506,1,92.28125229,91.03862745,84.45139535,85.70214286,84.8085,80.73135135,74.58947368,0.758,0.74,0.4368015,0.59671033,0.810848,0.37395033,0.354122
vdjdb_full_10507,4,93.15451745,93.91,87.45514286,92.66492958,88.15106383,88.99432432,75.785,0.848,0.8475,0.50838232,0.62893433,0.883231,0.49155733,0.482715
vdjdb_full_10508,2,89.38803006,57.47156863,65.68139535,73.43033333,77.80617021,77.90486486,69.76282609,0.51,0.58,0.2195643,0.246865,0.369406,0.01852333,0.017986
vdjdb_full_10509,4,92.29212969,89.9445098,79.60302326,87.5984,91.27564103,85.73891304,87.41822222,0.786,0.7925,0.31472305,0.620198,0.9136185,0.426199,0.532717
vdjdb_full_10510,1,90.95109091,77.11462963,80.64243243,64.70788991,85.74883721,88.23068966,79.48567901,0.672,0.745,0.22333556,0.376042,0.5773495,0.064737,0.102956
vdjdb_full_10511,1,93.23502231,93.6405,81.92428571,95.59318182,89.00954545,90.64660714,90.64289855,0.832,0.8475,0.45199062,0.630436,0.9486555,0.47230233,0.698916
vdjdb_full_10512,4,89.99819831,79.3345098,68.43744186,79.40842105,79.12159091,84.00960784,79.24627907,0.538,0.61,0.22598366,0.31189633,0.4266925,0.03028233,0.0268105
vdjdb_full_10513,3,92.5148376,82.23,86.91193548,84.77516667,90.824375,86.6686,85.60395604,0.764,0.7875,0.53488406,0.57152533,0.8111745,0.308686,0.273932
vdjdb_full_10514,4,89.9555192,75.65666667,70.26395349,77.82578947,81.13363636,78.32254902,73.178625,0.408,0.5075,0.13625224,0.12841333,0.221351,0.010392,0.0119225
vdjdb_full_10516,2,93.73346588,89.98734375,81.99171429,93.37621053,95.05675676,85.51203704,93.5022,0.836,0.8525,0.52565131,0.64611433,0.937829,0.56912633,0.6518135
vdjdb_full_10517,3,92.60574791,85.14285714,86.91936508,83.2768,90.38081081,89.17396226,81.92265957,0.794,0.8125,0.40758174,0.58121,0.8325005,0.325094,0.296851
vdjdb_full_10518,0,93.26113722,87.7115625,78.159,89.86686869,88.41921053,84.265,89.75488095,0.818,0.83,0.49376593,0.631717,0.897106,0.50979467,0.4860705
vdjdb_full_10519,2,92.79244861,90.12666667,91.23344828,87.63865854,89.32285714,88.04466667,77.7244186,0.82,0.8275,0.34514917,0.60219167,0.7881605,0.40593233,0.262264
vdjdb_full_10521,2,93.63005556,90.50015625,83.82871429,91.71477778,95.29567568,85.735,94.39969697,0.836,0.855,0.56191374,0.64852767,0.9583705,0.57417767,0.756898
vdjdb_full_10522,2,92.52956592,85.85952381,90.32126984,89.01255814,84.9571875,82.2272093,79.94984375,0.812,0.8325,0.49515652,0.62509733,0.891405,0.44728367,0.43532
vdjdb_full_10523,2,89.41930855,75.321,69.49828571,77.8373913,82.83297872,75.71333333,76.77619048,0.394,0.4925,0.29729194,0.07825433,0.132787,0.008994,0.0097715
vdjdb_full_10524,2,89.86114751,76.22166667,78.23484848,72.5056962,84.02234043,77.93066667,79.11,0.392,0.495,0.24912568,0.070974,0.118326,0.00885833,0.0093715
vdjdb_full_10525,0,92.12573025,81.51625,75.48785714,77.34591837,88.5065625,87.77925926,81.30152941,0.758,0.7825,0.42646792,0.570502,0.7700295,0.30633967,0.1778135
vdjdb_full_10526,0,89.48960422,71.6465625,66.57885714,69.09050505,83.00459459,73.46388889,76.40764045,0.396,0.4975,0.1477992,0.07767533,0.1345225,0.00905733,0.009505
vdjdb_full_10527,4,92.82273657,80.65425,91.87790698,75.6197,85.35795455,89.62254902,80.23318681,0.808,0.83,0.4187332,0.57962567,0.77888,0.322427,0.1611485
vdjdb_full_10528,4,93.74608124,90.66066667,88.601,92.90602151,92.94680851,91.48022222,88.89554455,0.852,0.8625,0.5555861,0.646631,0.948469,0.56526933,0.7007285
vdjdb_full_10529,1,94.45485024,94.20766667,91.34885714,96.31939759,95.75829787,93.564,95.6749,0.878,0.8925,0.59160729,0.65684633,0.9818665,0.62043067,0.8947195
vdjdb_full_10530,2,89.1850089,70.80828125,68.41814286,70.540625,82.4927027,71.22981481,68.23941748,0.438,0.535,0.19432485,0.17430333,0.2989105,0.013018,0.0126415
vdjdb_full_10531,3,93.36889998,87.27266667,83.74757143,88.62010526,94.64489362,91.99377778,93.50011628,0.83,0.855,0.35847645,0.636325,0.9591535,0.49891967,0.7234495
vdjdb_full_10532,4,89.53026651,70.1678125,68.25214286,67.83666667,80.72026316,75.47178571,76.75814433,0.45,0.54,0.24662257,0.09961433,0.1739695,0.00972733,0.0104235
vdjdb_full_10533,2,92.21336514,92.0892,85.87969231,87.02754717,81.55489362,83.45553191,67.55151786,0.698,0.695,0.2728601,0.46292567,0.66042,0.13519833,0.114887
vdjdb_full_10535,4,91.51790801,63.9474,77.46253968,69.00133333,87.81723404,83.17844444,84.900875,0.7,0.7375,0.28402399,0.485689,0.678355,0.12593133,0.135062
vdjdb_full_10536,2,92.04245,85.20611111,88.06022222,80.43978723,88.64069767,82.0258,81.05294118,0.708,0.735,0.37839993,0.53792967,0.7357075,0.224352,0.153744
vdjdb_full_10537,4,90.3130864,78.07216667,73.66542857,75.94660194,86.41638298,81.96555556,80.87981132,0.572,0.6475,0.26804179,0.21883933,0.3924255,0.01713567,0.0261555
vdjdb_full_10538,0,93.11409531,85.0615625,80.74114286,87.28191919,93.67837838,86.32777778,91.72679245,0.808,0.835,0.45934521,0.630148,0.904396,0.50743633,0.521171
vdjdb_full_10539,2,95.12181113,95.04,90.41938462,95.09981132,93.55914894,90.48957447,92.08880734,0.842,0.8475,0.57277814,0.642175,0.9520335,0.56245133,0.7784795
vdjdb_full_10540,4,90.39262589,76.20734375,71.004,77.02652632,77.50704545,78.07839286,66.83744681,0.516,0.59,0.32293738,0.10846,0.207932,0.01004733,0.0110235
vdjdb_full_10541,1,90.72640114,82.47,86.8688,69.92157895,83.39319149,80.86970588,83.3545679,0.394,0.485,0.20946776,0.076124,0.117509,0.00897933,0.009328
vdjdb_full_10542,3,94.22383065,90.90325,95.65883721,86.76076923,93.1934375,88.31790698,95.37617647,0.842,0.8525,0.47392919,0.63819867,0.948739,0.506485,0.6894585
vdjdb_full_10543,4,89.62488641,76.4585,70.51914286,75.47816327,79.14765957,74.45577778,69.97385542,0.436,0.535,0.27737847,0.102061,0.1826505,0.009687,0.0103475
vdjdb_full_10544,0,89.8263687,71.94421875,66.78985714,65.15915789,78.92842105,76.61071429,74.72744444,0.452,0.5425,0.1856661,0.12142633,0.2420935,0.010281,0.012533
vdjdb_full_10545,1,92.49681195,85.11888889,83.63303571,81.71460674,90.16179487,82.77673913,86.22355556,0.756,0.7775,0.4326025,0.57917967,0.8435995,0.32131033,0.329869
vdjdb_full_10546,0,88.74943142,74.83777778,75.565,76.83210526,81.994,76.26465517,83.14060976,0.452,0.5425,0.20721713,0.093568,0.1641865,0.009369,0.010849
vdjdb_full_10550,3,92.55569396,88.38575,89.49763636,90.46271186,90.91875,88.04275,88.87064103,0.732,0.755,0.46668999,0.51237767,0.8071045,0.18963,0.318664
vdjdb_full_10551,4,88.09918285,62.83,75.78968254,66.61794521,81.81828571,73.54945455,68.75168539,0.424,0.525,0.17549933,0.08065933,0.1410915,0.00912467,0.0092255
vdjdb_full_10552,0,93.98008792,90.46375,92.38622642,91.9443662,96.17125,96.53297872,93.745625,0.868,0.8925,0.60783006,0.65006033,0.951382,0.58863267,0.7629995
vdjdb_full_10553,2,92.84111968,88.26,91.45574074,80.885,90.07878788,89.18611111,80.85655914,0.792,0.8125,0.38384852,0.587204,0.839633,0.327413,0.278289
vdjdb_full_10554,3,90.37961741,78.9066,72.87846154,76.95115789,78.89574468,77.96088235,77.53326087,0.472,0.56,0.21836423,0.18360033,0.303768,0.012913,0.0156195
vdjdb_full_10555,2,89.68572923,79.2818,77.48246154,73.29473684,82.263125,82.68759259,77.63765957,0.416,0.5025,0.18222703,0.04825367,0.146524,0.00861733,0.0099675
vdjdb_full_10557,2,88.53850071,60.64595745,75.68730159,59.79965517,78.67875,76.88540541,67.07211765,0.418,0.52,0.12986595,0.091351,0.1589415,0.00934833,0.0095115
vdjdb_full_10558,2,92.79291266,85.16066667,84.86964912,83.93774194,92.46606061,92.78392157,88.15816092,0.794,0.82,0.46099534,0.565794,0.856035,0.29259433,0.389639
vdjdb_full_10559,2,93.05391375,93.3725,95.9148,85.99578947,91.70948718,87.34282609,89.15219512,0.814,0.8075,0.42887413,0.59722633,0.936237,0.37686967,0.650376
vdjdb_full_10560,1,92.84186732,88.87339623,92.60592593,90.75636364,89.75191489,85.16705882,89.12561798,0.772,0.7875,0.37365989,0.570724,0.913432,0.29241767,0.568433
vdjdb_full_10562,0,88.17765824,75.76388889,74.88405405,58.66839286,79.51742857,78.75233333,60.22469388,0.374,0.4825,0.23427441,0.06731967,0.107844,0.008743,0.009067
vdjdb_full_10564,0,91.88828398,83.81783784,85.45532258,70.844,91.68783784,90.53413043,89.20090909,0.79,0.8375,0.46819449,0.575272,0.767575,0.33537267,0.3652855
