pdb_id,model_number,global_plddt,cdr1_A,cdr2_A,cdr3_A,cdr1_B,cdr2_B,cdr3_B,iptm_mean,iptm_tcrpmhc,pdockq,avgipae_pmhc,avgipae_tcr,pdockq2_pmhc,pdockq2_tcr
vdjdb_full_10155,1,93.16372672,85.64490566,87.4937037,82.29452055,91.7246875,91.82914894,80.90383838,0.786,0.8275,0.41824245,0.59410533,0.8193215,0.35274267,0.256683
vdjdb_full_10163,0,94.50525117,91.56511111,90.38188679,85.12093333,95.59575758,93.65,94.3376087,0.818,0.84,0.5173946,0.611693,0.9034545,0.424413,0.5606725
vdjdb_full_10204,2,93.39412495,89.5185,91.20545455,86.98197531,87.49538462,84.4554902,92.30337838,0.738,0.7675,0.4649542,0.57324767,0.865298,0.28918433,0.458339
vdjdb_full_10213,4,92.16535857,82.05357143,86.24079365,83.72590909,87.39340909,89.09901961,85.50435484,0.718,0.7775,0.3597155,0.41211033,0.7042795,0.091611,0.142196
vdjdb_full_10239,0,93.99420243,86.08675,94.87627907,86.80879518,87.88659091,91.32294118,81.64329545,0.77,0.785,0.3797431,0.555036,0.730016,0.29979933,0.2240265
vdjdb_full_10257,4,92.71079439,83.77137255,82.40446429,74.65808219,91.00875,91.46944444,82.481,0.752,0.8175,0.37317211,0.49479233,0.6441665,0.18586367,0.083651
vdjdb_full_1028,0,93.55167556,88.16191489,84.76103448,87.02082353,89.9826087,92.61558824,86.54,0.78,0.8125,0.46074229,0.56373267,0.848566,0.29449367,0.4260715
vdjdb_full_10284,0,93.33391313,89.94409091,92.9,84.88823529,87.29514286,86.62366667,77.87352941,0.768,0.765,0.40849611,0.59558133,0.844653,0.362983,0.3637685
vdjdb_full_10285,1,93.75459951,86.26346154,87.87878788,88.38933962,93.26,91.44366667,82.60773196,0.838,0.86,0.4484367,0.62229067,0.8743165,0.47227233,0.3924815
vdjdb_full_10497,2,91.56521404,82.21837838,83.53322581,81.97028571,90.27744186,85.35,85.735,0.686,0.7175,0.2879931,0.51530833,0.7814615,0.162354,0.225436
vdjdb_full_10498,1,93.60552669,91.96931818,94.16608696,91.33397059,89.7965,88.94540541,89.62246753,0.844,0.845,0.49060983,0.63471433,0.9506085,0.50178667,0.6985825
vdjdb_full_10499,2,91.24942265,86.10825,80.31285714,78.49666667,85.82459459,77.38740741,77.34678571,0.724,0.7375,0.34123474,0.53334467,0.7223625,0.220844,0.1584345
vdjdb_full_10500,3,93.49487117,94.67775,90.63142857,95.35276923,83.45452381,90.37081633,82.57552083,0.862,0.8625,0.51200221,0.62913967,0.8787065,0.51309067,0.52499
vdjdb_full_10501,1,91.61504097,76.86204545,88.02978261,70.58739726,85.3235,81.78189189,85.28954545,0.722,0.745,0.39808139,0.54688467,0.764142,0.22407033,0.189297
vdjdb_full_10503,0,93.15192276,91.87090909,94.58,93.27492308,88.18765957,88.02756757,90.94016129,0.838,0.8375,0.42610384,0.647287,0.932964,0.564855,0.645442
vdjdb_full_10505,4,92.97072517,86.07644444,84.14754717,92.96909091,94.04307692,92.24674419,91.53922222,0.828,0.855,0.48447796,0.64495367,0.9591665,0.54491467,0.7263145
vdjdb_full_10506,1,92.28125229,91.03862745,84.45139535,85.70214286,84.8085,80.73135135,74.58947368,0.758,0.74,0.4368015,0.59671033,0.810848,0.37395033,0.354122
vdjdb_full_10507,4,93.15451745,93.91,87.45514286,92.66492958,88.15106383,88.99432432,75.785,0.848,0.8475,0.50838232,0.62893433,0.883231,0.49155733,0.482715
vdjdb_full_10509,4,92.29212969,89.9445098,79.60302326,87.5984,91.27564103,85.73891304,87.41822222,0.786,0.7925,0.31472305,0.620198,0.9136185,0.426199,0.532717
vdjdb_full_10510,1,90.95109091,77.11462963,80.64243243,64.70788991,85.74883721,88.23068966,79.48567901,0.672,0.745,0.22333556,0.376042,0.5773495,0.064737,0.102956
vdjdb_full_10511,1,93.23502231,93.6405,81.92428571,95.59318182,89.00954545,90.64660714,90.64289855,0.832,0.8475,0.45199062,0.630436,0.9486555,0.47230233,0.698916
vdjdb_full_10513,3,92.5148376,82.23,86.91193548,84.77516667,90.824375,86.6686,85.60395604,0.764,0.7875,0.53488406,0.57152533,0.8111745,0.308686,0.273932
vdjdb_full_10516,2,93.73346588,89.98734375,81.99171429,93.37621053,95.05675676,85.51203704,93.5022,0.836,0.8525,0.52565131,0.64611433,0.937829,0.56912633,0.6518135
vdjdb_full_10517,3,92.60574791,85.14285714,86.91936508,83.2768,90.38081081,89.17396226,81.92265957,0.794,0.8125,0.40758174,0.58121,0.8325005,0.325094,0.296851
vdjdb_full_10518,0,93.26113722,87.7115625,78.159,89.86686869,88.41921053,84.265,89.75488095,0.818,0.83,0.49376593,0.631717,0.897106,0.50979467,0.4860705
vdjdb_full_10519,2,92.79244861,90.12666667,91.23344828,87.63865854,89.32285714,88.04466667,77.7244186,0.82,0.8275,0.34514917,0.60219167,0.7881605,0.40593233,0.262264
vdjdb_full_10521,2,93.63005556,90.50015625,83.82871429,91.71477778,95.29567568,85.735,94.39969697,0.836,0.855,0.56191374,0.64852767,0.9583705,0.57417767,0.756898
vdjdb_full_10522,2,92.52956592,85.85952381,90.32126984,89.01255814,84.9571875,82.2272093,79.94984375,0.812,0.8325,0.49515652,0.62509733,0.891405,0.44728367,0.43532
vdjdb_full_10525,0,92.12573025,81.51625,75.48785714,77.34591837,88.5065625,87.77925926,81.30152941,0.758,0.7825,0.42646792,0.570502,0.7700295,0.30633967,0.1778135
vdjdb_full_10527,4,92.82273657,80.65425,91.87790698,75.6197,85.35795455,89.62254902,80.23318681,0.808,0.83,0.4187332,0.57962567,0.77888,0.322427,0.1611485
vdjdb_full_10528,4,93.74608124,90.66066667,88.601,92.90602151,92.94680851,91.48022222,88.89554455,0.852,0.8625,0.5555861,0.646631,0.948469,0.56526933,0.7007285
vdjdb_full_10529,1,94.45485024,94.20766667,91.34885714,96.31939759,95.75829787,93.564,95.6749,0.878,0.8925,0.59160729,0.65684633,0.9818665,0.62043067,0.8947195
vdjdb_full_10531,3,93.36889998,87.27266667,83.74757143,88.62010526,94.64489362,91.99377778,93.50011628,0.83,0.855,0.35847645,0.636325,0.9591535,0.49891967,0.7234495
vdjdb_full_10535,4,91.51790801,63.9474,77.46253968,69.00133333,87.81723404,83.17844444,84.900875,0.7,0.7375,0.28402399,0.485689,0.678355,0.12593133,0.135062
vdjdb_full_10536,2,92.04245,85.20611111,88.06022222,80.43978723,88.64069767,82.0258,81.05294118,0.708,0.735,0.37839993,0.53792967,0.7357075,0.224352,0.153744
vdjdb_full_10538,0,93.11409531,85.0615625,80.74114286,87.28191919,93.67837838,86.32777778,91.72679245,0.808,0.835,0.45934521,0.630148,0.904396,0.50743633,0.521171
vdjdb_full_10539,2,95.12181113,95.04,90.41938462,95.09981132,93.55914894,90.48957447,92.08880734,0.842,0.8475,0.57277814,0.642175,0.9520335,0.56245133,0.7784795
vdjdb_full_10542,3,94.22383065,90.90325,95.65883721,86.76076923,93.1934375,88.31790698,95.37617647,0.842,0.8525,0.47392919,0.63819867,0.948739,0.506485,0.6894585
vdjdb_full_10545,1,92.49681195,85.11888889,83.63303571,81.71460674,90.16179487,82.77673913,86.22355556,0.756,0.7775,0.4326025,0.57917967,0.8435995,0.32131033,0.329869
vdjdb_full_10550,3,92.55569396,88.38575,89.49763636,90.46271186,90.91875,88.04275,88.87064103,0.732,0.755,0.46668999,0.51237767,0.8071045,0.18963,0.318664
vdjdb_full_10552,0,93.98008792,90.46375,92.38622642,91.9443662,96.17125,96.53297872,93.745625,0.868,0.8925,0.60783006,0.65006033,0.951382,0.58863267,0.7629995
vdjdb_full_10553,2,92.84111968,88.26,91.45574074,80.885,90.07878788,89.18611111,80.85655914,0.792,0.8125,0.38384852,0.587204,0.839633,0.327413,0.278289
vdjdb_full_10558,2,92.79291266,85.16066667,84.86964912,83.93774194,92.46606061,92.78392157,88.15816092,0.794,0.82,0.46099534,0.565794,0.856035,0.29259433,0.389639
vdjdb_full_10559,2,93.05391375,93.3725,95.9148,85.99578947,91.70948718,87.34282609,89.15219512,0.814,0.8075,0.42887413,0.59722633,0.936237,0.37686967,0.650376
vdjdb_full_10560,1,92.84186732,88.87339623,92.60592593,90.75636364,89.75191489,85.16705882,89.12561798,0.772,0.7875,0.37365989,0.570724,0.913432,0.29241767,0.568433
vdjdb_full_10564,0,91.88828398,83.81783784,85.45532258,70.844,91.68783784,90.53413043,89.20090909,0.79,0.8375,0.46819449,0.575272,0.767575,0.33537267,0.3652855
vdjdb_full_10565,3,93.31158776,91.8955,92.01163636,90.03240506,91.15868421,90.82178571,88.93487805,0.842,0.8525,0.46878221,0.63628467,0.9440675,0.499768,0.6445995
vdjdb_full_10567,3,93.67176459,89.1695,93.30046512,83.7012963,93.47878788,93.61814815,88.52652778,0.834,0.8625,0.52761409,0.62093233,0.8797355,0.47649833,0.441465
vdjdb_full_10572,3,90.1438049,79.08108108,81.91048387,82.75819672,83.9125,89.82490196,77.49883721,0.722,0.7875,0.25984304,0.488971,0.7231335,0.148566,0.114119
vdjdb_full_10574,3,92.900579,92.20914894,87.76344828,88.91375,91.30489362,89.27422222,88.10987952,0.818,0.8375,0.43808678,0.61963567,0.925266,0.44213533,0.618018
vdjdb_full_10578,3,93.5258009,93.45085106,87.03672414,92.28579545,95.283125,94.95325581,92.51893617,0.854,0.88,0.51077768,0.649745,0.9632985,0.566214,0.775039
vdjdb_full_10581,0,93.4143442,87.042,83.53358491,92.1454386,92.54808511,92.78222222,86.87012346,0.826,0.8475,0.49053038,0.61794167,0.9102075,0.44094,0.5372495
vdjdb_full_10582,3,92.21355212,84.36361702,82.19448276,79.0701087,92.25589744,92.17413043,88.70957895,0.802,0.8425,0.37655738,0.59660167,0.862232,0.33838067,0.401531
vdjdb_full_10583,1,91.87629243,86.40324324,88.9833871,85.53387097,86.01673913,86.68617647,83.21734043,0.788,0.81,0.42281691,0.62291,0.894085,0.43106933,0.445257
vdjdb_full_10584,3,91.95476895,80.05255319,80.84586207,86.88910714,88.46282609,85.78676471,85.41610526,0.702,0.77,0.40536391,0.599238,0.839026,0.33900467,0.328189
vdjdb_full_10587,0,92.74206575,91.01527778,91.701,86.01826667,86.35243243,87.50108696,83.35867925,0.77,0.7925,0.53170283,0.575894,0.84574,0.32000833,0.384599
vdjdb_full_10589,1,91.8245498,85.63129032,79.287,88.60561404,86.89545455,85.00444444,72.44148936,0.69,0.725,0.30952074,0.48101,0.6885475,0.149701,0.143622
vdjdb_full_10590,0,92.55292859,91.5328125,86.48985714,91.58861702,85.53540541,87.25,76.42428571,0.798,0.7975,0.35608431,0.55042033,0.804261,0.303009,0.447327
vdjdb_full_10593,2,92.39862404,81.92113636,89.38021739,88.96517647,88.18363636,92.25745098,83.19056818,0.818,0.84,0.4556464,0.62565067,0.9319815,0.45315567,0.576819
vdjdb_full_10594,3,92.22303006,79.51636364,87.51935484,80.06176471,90.74906977,90.0198,82.37945055,0.762,0.8,0.37091954,0.57373133,0.7981985,0.29164333,0.214495
vdjdb_full_10596,2,91.40039372,86.4072973,86.37483871,83.40223529,88.997,88.99241379,88.23184783,0.774,0.815,0.48361128,0.608992,0.883756,0.393837,0.4772565
vdjdb_full_10597,4,93.23369353,84.59022727,92.71630435,81.15808511,92.7272973,91.31543478,92.29010753,0.822,0.8425,0.49011989,0.601707,0.8760115,0.37443533,0.4812495
vdjdb_full_10599,0,92.06826864,79.585,88.83891304,85.11353846,89.0312766,88.39688889,79.73910891,0.724,0.7575,0.50784751,0.532728,0.7614835,0.21405333,0.2189695
vdjdb_full_10600,1,93.01723318,90.0205,84.28153846,92.98564103,89.2455814,91.62896552,82.98056818,0.84,0.8625,0.42428376,0.63374433,0.9229205,0.50460433,0.5930315
vdjdb_full_10601,0,92.3735002,73.36,84.12508772,87.58591549,91.43361702,91.20555556,86.97670886,0.768,0.8,0.38334511,0.59751367,0.898986,0.36702467,0.5007285
vdjdb_full_10606,2,94.16273633,92.985,93.58622642,93.0626506,95.90542857,94.49183333,96.15882353,0.85,0.86,0.53317394,0.65196767,0.970405,0.592982,0.8339415
vdjdb_full_10607,0,91.93254618,80.91125,87.91076923,82.78,90.98136364,92.38647059,86.99111111,0.768,0.8175,0.2415705,0.59940833,0.8361655,0.36380033,0.344761
vdjdb_full_10609,4,92.95084873,90.9093617,86.13775862,86.61534884,89.64204545,93.38490196,91.010625,0.828,0.8575,0.45666157,0.638954,0.9387895,0.51800533,0.644916
vdjdb_full_10610,3,92.58948353,87.83574468,83.4262069,84.7052809,89.98384615,91.75717391,82.95778947,0.788,0.82,0.326512,0.58233767,0.856541,0.305545,0.326056
vdjdb_full_10611,3,91.30986047,71.21051282,82.1973913,69.38297619,87.75829787,79.87531915,81.52211538,0.754,0.82,0.28588052,0.63232733,0.7407565,0.482823,0.304012
vdjdb_full_10614,0,93.63528525,86.32227273,94.58782609,89.53283951,94.11675676,92.09043478,94.85242105,0.838,0.87,0.57125723,0.64007333,0.9229045,0.55667233,0.64188
vdjdb_full_10616,3,94.64397605,94.51525,94.75218182,92.83,96.539375,96.50611111,93.61944444,0.874,0.89,0.521819,0.65160167,0.969992,0.604418,0.861492
vdjdb_full_10617,1,91.46287396,86.11659574,83.05810345,85.16597561,82.38386364,89.38470588,73.9,0.784,0.815,0.31178747,0.57597333,0.828796,0.27714067,0.2589745
vdjdb_full_10618,3,92.51549614,89.11765957,83.31137931,86.97359551,92.68,93.3526087,89.16894737,0.818,0.8475,0.47497687,0.61787633,0.9280665,0.41325167,0.5807295
vdjdb_full_10619,0,92.57793609,77.422,85.3377193,89.70128571,92.65978723,92.13933333,89.83468354,0.81,0.8375,0.42214337,0.62873867,0.9307925,0.47305733,0.608913
vdjdb_full_10620,0,92.54502742,84.642,88.93735849,84.89904762,87.64970588,85.67408163,90.13460526,0.738,0.7525,0.36592226,0.54206033,0.842376,0.23496,0.3420045
vdjdb_full_10621,1,92.93432907,92.324375,86.14014286,94.36085106,90.63486486,93.29555556,88.70853659,0.838,0.85,0.43406332,0.63903767,0.963245,0.528495,0.7558015
vdjdb_full_10622,3,91.08928199,70.55595745,84.13873016,78.27465909,87.92613636,91.49980392,86.83112245,0.776,0.8325,0.41357433,0.617657,0.8571405,0.405852,0.36387
vdjdb_full_10625,3,92.18243473,82.97785714,87.24047619,85.52449275,89.63542857,91.27370968,80.59613636,0.822,0.8575,0.49046246,0.60554667,0.8668395,0.36735933,0.3629215
vdjdb_full_10627,0,91.32059947,70.3827027,88.31125,77.27368421,84.39128205,81.5244186,79.14397436,0.674,0.71,0.29675445,0.478614,0.678124,0.12132133,0.100658
vdjdb_full_10628,3,92.11638441,80.10410256,89.6126087,83.34101266,90.37297297,91.07814815,87.88842105,0.814,0.835,0.40174772,0.625571,0.912213,0.440867,0.4844615
vdjdb_full_10629,4,91.94384224,79.18444444,82.37842105,76.77969697,89.74595745,90.09333333,74.77527473,0.78,0.825,0.40088147,0.570793,0.769901,0.298061,0.180989
vdjdb_full_10633,4,93.36793463,85.07487179,93.42652174,92.32967742,90.91225,88.02405405,85.38967742,0.818,0.84,0.46689085,0.63067167,0.9170955,0.48495433,0.5433945
vdjdb_full_10636,2,90.74481436,79.46489362,80.19844828,80.6862069,82.58304348,85.14852941,72.72578431,0.64,0.705,0.39204856,0.26395,0.4503675,0.02373767,0.0330185
vdjdb_full_10637,0,91.11665107,84.06191489,81.47258621,77.91756098,85.28829787,82.43621622,77.85735849,0.624,0.7,0.38770279,0.332148,0.5454385,0.047215,0.0593195
vdjdb_full_10645,3,91.2804887,82.62568182,90.86282609,82.24692308,80.661875,91.12222222,59.46252427,0.794,0.8175,0.32693579,0.60782067,0.829537,0.40497267,0.335122
vdjdb_full_10646,4,93.04563174,91.4506383,82.87758621,89.20359551,93.38871795,90.83195652,90.1276087,0.826,0.845,0.46214068,0.62651433,0.9233965,0.46417,0.551466
vdjdb_full_10649,2,91.92614085,82.54483871,79.61371429,81.56517241,76.2034,85.37956522,78.93573034,0.716,0.7475,0.24815323,0.484451,0.6733795,0.15837767,0.093986
vdjdb_full_10651,3,93.27250712,90.23175,78.37980392,86.57029412,94.93510638,93.26488889,92.49922222,0.844,0.8675,0.50638075,0.61126167,0.9460835,0.40645633,0.7154635
vdjdb_full_10653,2,90.04842753,77.60037037,80.92702703,66.75326923,82.72918919,87.36555556,64.87227273,0.636,0.715,0.17258939,0.268356,0.4342265,0.02640267,0.019238
vdjdb_full_10659,3,91.96414384,95.36584906,93.255,93.29365854,70.44909091,84.84535714,88.06058824,0.848,0.855,0.50960167,0.63983,0.9529935,0.53261933,0.707932
vdjdb_full_10663,2,93.83832798,90.78703125,85.07428571,85.72296296,94.48564103,91.02326087,94.48782609,0.856,0.8675,0.56684827,0.64830167,0.942321,0.57415367,0.739229
vdjdb_full_10665,0,91.56017929,83.62622222,86.63862069,73.6382,85.67727273,84.38678571,83.91674419,0.728,0.77,0.35519837,0.560614,0.753488,0.28271433,0.192175
vdjdb_full_10668,0,92.14093037,83.37909091,90.97304348,84.51146067,88.97108108,86.72673913,90.46450549,0.746,0.785,0.3930238,0.55855567,0.806724,0.26436267,0.322564
vdjdb_full_10669,1,91.63877846,88.07675,77.71788462,83.295,85.97957447,86.22235294,73.8761165,0.764,0.78,0.34122661,0.56966167,0.805677,0.27945967,0.230247
vdjdb_full_10670,2,91.66256771,85.978,82.38885714,86.20931507,88.18027027,89.27981481,87.34633663,0.792,0.81,0.38831625,0.62267567,0.9177745,0.443506,0.537633
vdjdb_full_10676,3,93.11662324,87.75044444,90.32298246,84.10695652,95.1893617,93.67311111,93.72075,0.838,0.8725,0.52032389,0.64104,0.9563735,0.53915333,0.7363935
vdjdb_full_10677,4,92.70348377,85.51066667,91.26403509,91.83653846,92.82054054,84.7087037,90.96120482,0.812,0.835,0.54437797,0.63378333,0.938234,0.492654,0.6418635
vdjdb_full_10678,1,92.25248644,85.18716981,89.07685185,82.66157143,86.03272727,91.58784314,79.92333333,0.816,0.845,0.3929436,0.602557,0.8565985,0.38945,0.3174705
vdjdb_full_10683,0,91.9574865,74.25097561,82.94294118,68.24197802,90.00106383,90.526,84.85926829,0.79,0.8475,0.40343318,0.562725,0.7092775,0.30363133,0.1466625
vdjdb_full_10685,4,92.0690018,82.5875,84.99290323,80.70804124,88.193125,85.65638298,84.06966667,0.698,0.745,0.33956575,0.498037,0.7259005,0.13249967,0.157716
vdjdb_full_10691,3,90.32979011,75.15222222,84.79,74.799,85.07135135,82.12018519,79.4040404,0.688,0.725,0.28223961,0.53329067,0.7391615,0.18900633,0.1473295
vdjdb_full_10698,2,93.38265462,89.075,91.91370968,84.00087912,93.239375,91.09203704,87.0676087,0.828,0.85,0.39914127,0.63026533,0.9192705,0.47169833,0.567468
vdjdb_full_10699,0,92.64676323,85.432,94.29976744,78.649,89.92534884,83.0038,86.51734043,0.8,0.81,0.34931934,0.60741467,0.880967,0.35427067,0.39662
vdjdb_full_10706,0,91.67766971,77.3215625,70.93342857,84.8172,88.92723404,88.12066667,80.35857143,0.744,0.8,0.38728782,0.438703,0.6485095,0.11115833,0.08967
vdjdb_full_10713,2,93.14242849,83.279375,76.42671429,86.86636364,92.29568182,90.64589286,90.42318681,0.814,0.8375,0.34725307,0.62842933,0.907486,0.480304,0.519343
vdjdb_full_10722,0,91.84612897,79.45613636,84.75790323,76.73925926,86.87191489,89.56844444,73.4673913,0.786,0.835,0.37409083,0.56156,0.745709,0.295209,0.1695045
vdjdb_full_10728,3,90.99182201,81.2934375,74.61742857,79.53567901,82.29216216,82.795,76.48273973,0.708,0.7275,0.29580763,0.54776633,0.795689,0.205423,0.2113925
vdjdb_full_10730,3,92.08781568,79.57733333,80.08614035,87.96875,91.96772727,90.27553571,89.51415094,0.81,0.845,0.33669998,0.63196467,0.9177635,0.48534167,0.4785025
vdjdb_full_10740,2,92.01271259,86.02964286,84.48902439,83.92307692,80.95,83.29206897,80.94971014,0.74,0.78,0.33637955,0.52790467,0.8113095,0.21868867,0.2900395
vdjdb_full_10742,2,92.32623227,84.33215686,80.33813953,87.59064935,87.9715625,85.23046512,79.09183908,0.708,0.74,0.2967269,0.52903267,0.7385305,0.211372,0.171389
vdjdb_full_10745,4,92.06421148,86.75488372,83.00192982,87.24849315,87.84282051,82.76173913,79.48931818,0.774,0.7775,0.38396436,0.56287233,0.7568745,0.281978,0.197087
vdjdb_full_10751,3,93.19475055,88.227,93.60581395,82.18789474,91.91315789,90.45678571,91.63434783,0.818,0.835,0.41636991,0.628535,0.888271,0.475347,0.4932175
vdjdb_full_10763,3,90.85543509,87.96142857,87.32487805,67.04244444,86.25860465,81.4556,74.6736,0.718,0.73,0.3249362,0.56544467,0.822519,0.285432,0.2532545
vdjdb_full_10764,3,91.96889201,80.28931818,90.65,80.11788889,87.04085106,86.73844444,83.87561224,0.724,0.725,0.15155503,0.54012833,0.8427695,0.23259633,0.387821
vdjdb_full_10781,0,92.03813389,65.21318182,63.15571429,74.14125,91.33553191,92.61488889,78.1132,0.808,0.8625,0.31357887,0.61347933,0.7881495,0.43024233,0.2329375
vdjdb_full_10797,3,93.823818,94.56,92.48536585,92.16066667,89.3,85.10403226,87.02341772,0.844,0.8375,0.5019302,0.638684,0.9151875,0.50714633,0.52733
vdjdb_full_10801,4,90.5567012,71.13952381,83.65,69.45448718,88.88340426,89.62666667,83.17847826,0.7,0.795,0.32593267,0.48588933,0.5604315,0.170493,0.085813
vdjdb_full_10805,0,91.45567928,82.33980392,75.14953488,73.72685393,89.33595745,90.35355556,82.61604651,0.734,0.815,0.33836602,0.54011367,0.6907945,0.24030867,0.138533
vdjdb_full_10811,0,91.66352929,83.52967742,80.51257143,79.80623529,81.38553191,78.41404255,77.70107843,0.766,0.7825,0.3748733,0.59936867,0.8725285,0.36176533,0.3358755
vdjdb_full_10813,3,92.87676131,87.00837838,85.25419355,88.37706667,93.11170213,94.32377778,92.84366197,0.832,0.8775,0.45444523,0.64119333,0.9512415,0.537776,0.7065675
vdjdb_full_10825,4,90.5139912,70.87133333,76.97035088,66.20117647,84.47659091,81.11232143,82.23727273,0.662,0.7225,0.27564393,0.36164833,0.5190125,0.055028,0.0546595
vdjdb_full_10828,1,89.93832124,70.19875,69.63941176,66.33826667,88.52837838,75.97148148,78.53219048,0.672,0.73,0.18363559,0.48701567,0.6706785,0.121821,0.0895805
vdjdb_full_10841,4,91.28314013,81.85678571,79.44634146,86.91829787,79.40613636,80.67589286,79.75106383,0.674,0.71,0.23554323,0.49053467,0.7195125,0.14165133,0.140242
vdjdb_full_10856,2,92.79160152,84.6906,87.63145833,84.98706667,91.07204545,90.02285714,88.04490196,0.804,0.8375,0.27027656,0.60304933,0.8041045,0.41242,0.22105
vdjdb_full_10870,3,93.07904676,78.43790698,84.81561404,89.9182716,90.53837209,85.6958,84.46546512,0.81,0.8325,0.30820009,0.61108067,0.8866655,0.39344,0.4065785
vdjdb_full_10887,4,91.28519707,79.34844444,84.89245614,74.44965116,82.3621875,80.64511628,79.61,0.662,0.7175,0.41109347,0.43138167,0.6007535,0.089709,0.0701345
vdjdb_full_10891,4,92.03975994,82.6048,81.17630769,88.23150943,88.46125,82.27425532,86.59858696,0.658,0.7025,0.3675371,0.480733,0.7038675,0.11132933,0.1503065
vdjdb_full_10896,4,89.97386529,72.69266667,81.31263158,73.87375,81.9927027,82.58962963,73.58876404,0.682,0.72,0.26569472,0.482654,0.6653255,0.115924,0.0751775
vdjdb_full_10916,3,91.63938939,81.90041667,84.16884615,78.17631579,89.30238095,86.36285714,86.55948454,0.73,0.78,0.21927755,0.542948,0.7360615,0.237983,0.2226445
vdjdb_full_10928,4,90.06833232,75.19555556,77.29017544,74.32125,82.26810811,82.52222222,74.40902174,0.658,0.72,0.15542168,0.51631833,0.646836,0.15252567,0.074094
vdjdb_full_10936,0,91.89679951,76.3625,87.49711111,64.46875,89.76106383,89.15888889,85.94695122,0.782,0.8225,0.31605379,0.58775167,0.851934,0.28640867,0.3488865
vdjdb_full_1096,1,93.36876604,93.14025,89.868,92.25875,95.19114286,92.19431034,94.42494624,0.834,0.8475,0.56004493,0.62936733,0.946193,0.494192,0.7426895
vdjdb_full_10961,2,91.00568127,75.39744681,73.98189655,70.83698925,87.82574468,88.01911111,76.7625,0.69,0.775,0.25108086,0.460539,0.570657,0.1231,0.069902
vdjdb_full_10963,4,92.62785329,77.66568182,85.13822581,77.35205128,91.23276596,89.98844444,87.63714286,0.816,0.855,0.4234495,0.60738267,0.78603,0.40445633,0.1851005
vdjdb_full_10971,0,91.40397454,87.335,90.6055814,85.31533333,87.75394737,81.57910714,84.67022472,0.686,0.7075,0.22347794,0.48064033,0.6303625,0.14366333,0.139442
vdjdb_full_10975,2,92.14020503,84.39053571,83.1295122,80.36033708,88.70545455,86.87339286,88.84013889,0.758,0.795,0.3311231,0.55186567,0.829939,0.277656,0.345629
vdjdb_full_10977,2,91.36918006,80.15510638,80.64206897,74.98059524,87.44918919,87.07092593,90.01972603,0.766,0.7975,0.31174352,0.57343533,0.815193,0.25984967,0.2909965
vdjdb_full_10978,4,91.03664602,84.8686,77.194,80.70077778,77.05954545,82.50285714,77.108,0.684,0.74,0.3103481,0.45313,0.7239265,0.11236167,0.1267545
vdjdb_full_10994,3,91.05704659,77.47425,85.38509434,69.74642857,79.37386364,86.35529412,73.24382353,0.726,0.78,0.20413436,0.52684767,0.755529,0.1726,0.131909
vdjdb_full_10999,3,92.85500611,83.32863636,91.06243902,80.93016393,87.24108696,87.20764706,84.06795455,0.776,0.8075,0.40111955,0.58084533,0.8154495,0.31658867,0.281742
vdjdb_full_11,4,90.99834376,84.98320755,86.02944444,83.03192308,85.45647059,86.8444898,73.30589744,0.804,0.825,0.39052908,0.52158033,0.7211935,0.20305067,0.2109525
