sample_id,pae_mean,pae_min,pae_max,pae_std,pae_median,pae_p10,pae_p90,pae_frac_lt_5,pae_frac_gt_15,pae_asymmetry
v1021,7.36989688873291,0.800000011920929,21.200000762939453,4.775364875793457,6.800000190734863,1.600000023841858,13.399999618530273,0.43079584775086505,0.03373702422145329,2.0740485191345215
v1022,14.595999717712402,0.800000011920929,28.799999237060547,9.520271301269531,14.0,1.7999999523162842,26.600000381469727,0.2546938775510204,0.46040816326530615,2.149387836456299
v1023,1.7995917797088623,0.800000011920929,4.599999904632568,0.6745942234992981,1.7000000476837158,1.0,2.700000047683716,1.0,0.0,0.40277549624443054
v1024,4.07862663269043,0.800000011920929,21.0,3.8891286849975586,2.5999999046325684,1.100000023841858,9.699999809265137,0.7754629629629629,0.034722222222222224,2.82854962348938
v1025,2.5266976356506348,0.800000011920929,13.699999809265137,1.8106075525283813,2.0999999046325684,1.100000023841858,4.099999904632568,0.9259259259259259,0.0,1.0867284536361694
v1026,2.2868828773498535,0.800000011920929,10.199999809265137,1.2388817071914673,2.0999999046325684,1.050000011920929,3.700000047683716,0.9575617283950617,0.0,0.8503086566925049
v1027,5.715713024139404,0.800000011920929,22.799999237060547,4.081651210784912,4.900000095367432,1.399999976158142,11.300000190734863,0.5088757396449705,0.04667981591058514,2.9470083713531494
v1028,1.7536331415176392,0.800000011920929,4.599999904632568,0.6394436359405518,1.7000000476837158,1.0,2.5999999046325684,1.0,0.0,0.38373705744743347
v1029,3.527284860610962,0.800000011920929,16.299999237060547,2.5755276679992676,3.0999999046325684,1.100000023841858,6.569999933242802,0.8310249307479224,0.0034626038781163434,1.6296398639678955
v103,2.471329689025879,0.800000011920929,15.100000381469727,1.751436471939087,2.0999999046325684,1.100000023841858,3.700000047683716,0.9383656509695291,0.0006925207756232687,0.9831023812294006
v1030,1.860683798789978,0.800000011920929,5.699999809265137,0.7432841062545776,1.7999999523162842,1.0,2.799999952316284,0.9967126890203813,0.0,0.5076923370361328
v1031,4.011030197143555,0.800000011920929,16.899999618530273,3.1369080543518066,3.0,1.2000000476837158,8.600000381469727,0.775018261504748,0.009495982468955442,2.390212059020996
v1032,2.5917439460754395,0.800000011920929,11.800000190734863,1.6304210424423218,2.200000047683716,1.100000023841858,4.3500001430511475,0.9228395061728395,0.0,1.115277647972107
v1033,3.2661795616149902,0.800000011920929,17.899999618530273,2.870594024658203,2.299999952316284,1.100000023841858,7.0,0.8466033601168736,0.008035062089116142,2.1002190113067627
v1034,3.4860727787017822,0.800000011920929,17.0,2.7021851539611816,2.700000047683716,1.100000023841858,7.199999809265137,0.8321799307958477,0.004325259515570935,1.853114128112793
v1035,11.364245414733887,0.800000011920929,26.600000381469727,9.953482627868652,5.199999809265137,1.2999999523162842,24.5,0.4930612244897959,0.39755102040816326,2.370285749435425
v1036,3.394907236099243,0.800000011920929,16.100000381469727,2.237666130065918,3.200000047683716,1.100000023841858,5.599999904632568,0.8634259259259259,0.0038580246913580245,1.4484567642211914
v1037,11.523309707641602,0.800000011920929,25.5,8.422006607055664,8.300000190734863,1.899999976158142,22.299999237060547,0.34963579604578565,0.4141519250780437,1.9377732276916504
v1038,3.2137961387634277,0.800000011920929,18.0,2.908963918685913,2.200000047683716,1.0,6.760000038146987,0.8514285714285714,0.00816326530612245,2.052734851837158
v1039,5.502391815185547,0.800000011920929,21.200000762939453,4.2212958335876465,5.199999809265137,1.2000000476837158,11.300000190734863,0.47530864197530864,0.043209876543209874,2.8239197731018066
v104,2.250312566757202,0.800000011920929,6.199999809265137,0.9035623073577881,2.0999999046325684,1.1900000452995305,3.5,0.990625,0.0,0.5193750262260437
v1040,10.769183158874512,0.800000011920929,29.0,9.248218536376953,5.699999809265137,1.5,23.399999618530273,0.4729916897506925,0.3801939058171745,2.1621885299682617
v1041,1.626661777496338,0.800000011920929,3.700000047683716,0.5112016201019287,1.600000023841858,1.0,2.299999952316284,1.0,0.0,0.25843679904937744
v1042,3.3766250610351562,0.800000011920929,18.399999618530273,3.246337652206421,2.299999952316284,1.0800000190734875,7.800000190734863,0.843681519357195,0.017531044558071585,2.2480642795562744
v1043,1.8359184265136719,0.800000011920929,4.800000190734863,0.7046779990196228,1.7999999523162842,1.0,2.799999952316284,1.0,0.0,0.4032652974128723
v1044,12.254612922668457,0.800000011920929,29.700000762939453,11.456124305725098,5.599999904632568,1.2999999523162842,28.200000762939453,0.45387755102040817,0.3820408163265306,1.9488978385925293
v1045,1.755555510520935,0.800000011920929,3.700000047683716,0.7644896507263184,1.7000000476837158,0.800000011920929,2.700000047683716,1.0,0.0,0.2271605134010315
v1046,4.8706793785095215,0.800000011920929,21.700000762939453,3.9200520515441895,4.400000095367432,1.100000023841858,10.100000381469727,0.5979938271604939,0.033179012345679014,2.613888740539551
v1047,10.173877716064453,0.800000011920929,26.0,8.757102012634277,5.300000190734863,1.2000000476837158,21.799999237060547,0.4816326530612245,0.4057142857142857,2.300081729888916
v1048,3.153858184814453,0.800000011920929,16.600000381469727,2.635213851928711,2.4000000953674316,1.100000023841858,6.400000095367432,0.8695987654320988,0.0030864197530864196,1.7586419582366943
v1049,3.6710526943206787,0.800000011920929,12.699999809265137,2.0803442001342773,3.5,1.1300000309944165,6.199999809265137,0.7236842105263158,0.0,1.1487535238265991
v105,3.9357709884643555,0.800000011920929,16.0,2.2426743507385254,3.5,1.399999976158142,6.900000095367432,0.7562358276643991,0.0011337868480725624,1.5976191759109497
v1050,4.269444465637207,0.800000011920929,20.799999237060547,3.6088356971740723,3.299999952316284,1.100000023841858,8.799999713897705,0.7530864197530864,0.02854938271604938,2.6135802268981934
v1051,5.339812755584717,0.800000011920929,18.700000762939453,3.243417739868164,5.099999904632568,1.399999976158142,9.5,0.4725,0.011875,2.1923751831054688
v1052,2.6770431995391846,0.800000011920929,10.100000381469727,1.612555742263794,2.299999952316284,1.0,4.800000190734863,0.90633608815427,0.0,1.0011018514633179
v1053,2.611158847808838,0.800000011920929,16.600000381469727,2.2035999298095703,2.0,1.0,4.75,0.9065743944636678,0.0017301038062283738,1.3949826955795288
v1054,3.4256393909454346,0.800000011920929,19.299999237060547,3.266563653945923,2.299999952316284,1.100000023841858,7.5,0.8502556610664719,0.018991964937910884,2.202629566192627
v1055,10.756661415100098,0.800000011920929,25.0,8.126496315002441,7.599999904632568,1.5,22.0,0.3780276816608997,0.3884083044982699,2.1579582691192627
v1056,2.2014691829681396,0.800000011920929,5.800000190734863,0.8760287761688232,2.0999999046325684,1.100000023841858,3.4000000953674316,0.9910204081632653,0.0,0.5436734557151794
v1057,11.27291202545166,0.800000011920929,26.600000381469727,6.92053747177124,11.100000381469727,1.7999999523162842,20.399999618530273,0.24786324786324787,0.378698224852071,3.3634450435638428
v1058,5.4559502601623535,0.800000011920929,20.399999618530273,3.583324670791626,5.0,1.399999976158142,10.0,0.48454963839579224,0.022353714661406968,2.73990797996521
v1059,3.294140577316284,0.800000011920929,16.0,2.424356460571289,2.9000000953674316,1.100000023841858,5.900000095367432,0.8623046875,0.001953125,1.4425781965255737
v106,2.2342405319213867,0.800000011920929,9.5,1.0980790853500366,2.0,1.100000023841858,3.5,0.9654195011337868,0.0,0.7659863829612732
v1060,12.816156387329102,0.800000011920929,30.600000381469727,11.659974098205566,6.199999809265137,1.600000023841858,29.600000381469727,0.42403628117913833,0.3599773242630385,2.5778911113739014
v1061,10.833884239196777,0.800000011920929,25.200000762939453,7.518667221069336,9.300000190734863,1.8799999713897717,20.700000762939453,0.33608815426997246,0.4022038567493113,2.551147699356079
v1062,11.135733604431152,0.800000011920929,26.899999618530273,9.236513137817383,6.25,1.5300000071525586,23.899999618530273,0.4182825484764543,0.37742382271468145,2.508864402770996
v1063,2.1259257793426514,0.800000011920929,4.900000095367432,1.006372094154358,2.200000047683716,0.800000011920929,3.299999952316284,1.0,0.0,0.5333333015441895
v1064,3.1268887519836426,0.800000011920929,16.399999618530273,2.5774712562561035,2.4000000953674316,1.0,6.199999809265137,0.8715050565139798,0.003569303985722784,1.7019630670547485
v1065,3.4293980598449707,0.800000011920929,17.5,2.885164737701416,2.450000047683716,1.2000000476837158,7.300000190734863,0.8317901234567902,0.007716049382716049,1.9007717370986938
v1066,11.38372802734375,0.800000011920929,25.100000381469727,8.119573593139648,8.449999809265137,1.899999976158142,21.200000762939453,0.3698224852071006,0.4511834319526627,1.759171724319458
v1067,3.106367349624634,0.800000011920929,12.800000190734863,1.9385688304901123,2.700000047683716,1.100000023841858,5.699999809265137,0.8416326530612245,0.0,1.4649795293807983
v1068,5.8523359298706055,0.800000011920929,25.799999237060547,5.392430782318115,3.700000047683716,1.2000000476837158,14.399999618530273,0.5856401384083045,0.09169550173010381,3.5832180976867676
v1069,3.038581371307373,0.800000011920929,15.699999809265137,2.202444314956665,2.5,1.2000000476837158,5.099999904632568,0.8953287197231834,0.0025951557093425604,1.4667818546295166
v107,2.9883780479431152,0.800000011920929,12.600000381469727,1.7809263467788696,2.5,1.2999999523162842,5.300000190734863,0.881198347107438,0.0,1.4003099203109741
v1070,3.0894463062286377,0.800000011920929,15.600000381469727,2.2066609859466553,2.5,1.100000023841858,5.699999809265137,0.8771626297577855,0.0008650519031141869,1.4567474126815796
v1071,13.770485877990723,0.800000011920929,28.600000381469727,11.305471420288086,7.149999618530273,1.3499999642372131,26.799999237060547,0.4079861111111111,0.46875,1.3624999523162842
v1072,4.149451732635498,0.800000011920929,20.899999618530273,3.8205606937408447,2.700000047683716,1.100000023841858,10.120000267028813,0.7589481373265157,0.030679327976625273,2.923301935195923
v1073,6.3506903648376465,0.800000011920929,20.100000381469727,3.725867748260498,5.900000095367432,1.7999999523162842,10.899999618530273,0.44904667981591057,0.011176857330703484,1.9800132513046265
v1074,2.0034894943237305,0.800000011920929,6.5,0.7901638150215149,1.899999976158142,1.0,2.9000000953674316,0.992653810835629,0.0,0.42020198702812195
v1075,3.8304409980773926,0.800000011920929,10.100000381469727,1.6742433309555054,3.700000047683716,1.600000023841858,6.0,0.7718606180144642,0.0,1.0134122371673584
v1076,2.8240485191345215,0.800000011920929,13.800000190734863,1.7919782400131226,2.4000000953674316,1.100000023841858,4.800000190734863,0.9013840830449827,0.0,1.1868512630462646
v1077,3.449922800064087,0.800000011920929,12.300000190734863,1.818975806236267,3.299999952316284,1.2000000476837158,5.699999809265137,0.8256172839506173,0.0,1.0523147583007812
v1078,2.7563912868499756,0.800000011920929,16.700000762939453,2.518812656402588,1.899999976158142,1.0,5.300000190734863,0.8918918918918919,0.003652300949598247,1.6398831605911255
v1079,11.073553085327148,0.800000011920929,23.799999237060547,8.524696350097656,6.699999809265137,1.2300000190734868,20.899999618530273,0.4690082644628099,0.4834710743801653,1.1537190675735474
v108,5.403191089630127,0.800000011920929,18.600000381469727,2.9505398273468018,5.099999904632568,1.600000023841858,9.100000381469727,0.46782044348296375,0.0075716603569497025,2.1534883975982666
v1080,7.501169204711914,0.800000011920929,22.399999618530273,4.693739414215088,7.199999809265137,1.600000023841858,14.0,0.3564645726807889,0.0606281957633309,2.8749451637268066
v1081,6.046350955963135,0.800000011920929,19.700000762939453,3.3875203132629395,6.0,1.7000000476837158,10.399999618530273,0.3905325443786982,0.014464168310322156,2.1566073894500732
v1082,2.547337293624878,0.800000011920929,13.199999809265137,1.890974998474121,2.0,1.0,4.699999809265137,0.9066403681788298,0.0,1.2674556970596313
v1083,10.03714656829834,0.800000011920929,23.700000762939453,7.206453323364258,7.199999809265137,1.7000000476837158,20.299999237060547,0.35700197238658776,0.34845496383957925,2.892439126968384
v1084,2.248408079147339,0.800000011920929,9.300000190734863,1.238128662109375,2.0,1.0,3.700000047683716,0.9510204081632653,0.0,0.876897931098938
v1085,2.55562162399292,0.800000011920929,10.300000190734863,1.3094834089279175,2.4000000953674316,1.100000023841858,4.0,0.9470553242117787,0.0,0.8268887400627136
v1086,4.007561683654785,0.800000011920929,18.399999618530273,2.515735149383545,3.5999999046325684,1.399999976158142,6.800000190734863,0.7623456790123457,0.006172839506172839,1.7623456716537476
v1087,11.3628568649292,0.800000011920929,27.200000762939453,9.78164005279541,5.5,1.5400000095367437,25.200000762939453,0.46938775510204084,0.3820408163265306,2.2058777809143066
v2,3.5676472187042236,0.800000011920929,12.5,1.8224784135818481,3.3499999046325684,1.399999976158142,5.800000190734863,0.8140138408304498,0.0,1.2117646932601929
v1088,3.774287700653076,0.800000011920929,12.899999618530273,2.419469118118286,3.200000047683716,1.2799999713897716,7.5,0.789627465303141,0.0,1.8892621994018555
v1089,4.1093058586120605,0.800000011920929,19.0,3.154569625854492,3.5,1.2000000476837158,8.100000381469727,0.7673469387755102,0.017142857142857144,2.1709389686584473
v109,3.2982747554779053,0.800000011920929,17.799999237060547,2.101551055908203,2.799999952316284,1.2999999523162842,5.400000095367432,0.875669244497323,0.00297441998810232,1.384652018547058
v1090,1.938461422920227,0.800000011920929,6.199999809265137,0.7963509559631348,1.7999999523162842,1.0,3.0,0.9953977646285339,0.0,0.5564759969711304
v1091,2.591503858566284,0.800000011920929,13.300000190734863,1.9042859077453613,2.0,1.0,5.099999904632568,0.892578125,0.0,1.1517577171325684
v1092,8.76319408416748,0.800000011920929,24.0,8.535797119140625,3.1999998092651367,0.9299999833106996,20.64000053405762,0.6041666666666666,0.375,0.7819444537162781
v1093,3.2781636714935303,0.800000011920929,16.899999618530273,2.7420921325683594,2.4000000953674316,1.050000011920929,6.800000190734863,0.8557098765432098,0.0038580246913580245,1.9220678806304932
v1094,2.467669725418091,0.800000011920929,23.700000762939453,2.5470895767211914,2.0999999046325684,1.100000023841858,3.200000047683716,0.9722222222222222,0.018518518518518517,0.987500011920929
v1095,2.1879184246063232,0.800000011920929,8.0,1.0395686626434326,2.0999999046325684,1.0,3.4000000953674316,0.9746938775510204,0.0,0.70236736536026
v1096,3.613966226577759,0.800000011920929,18.700000762939453,3.3912763595581055,2.4000000953674316,1.100000023841858,8.100000381469727,0.8263888888888888,0.019290123456790122,2.3949074745178223
v1097,4.264660358428955,0.800000011920929,13.899999618530273,2.114084482192993,4.149999618530273,1.5,6.8500001430511475,0.6658950617283951,0.0,1.2777777910232544
v1098,5.806717872619629,0.800000011920929,21.100000381469727,4.2348313331604,4.900000095367432,1.2999999523162842,11.699999809265137,0.5076177285318559,0.05124653739612189,3.0530471801757812
v1099,2.4951791763305664,0.800000011920929,11.399999618530273,1.713195562362671,2.0,1.0,4.800000190734863,0.9072315558802045,0.0,1.2480642795562744
v11,11.949970245361328,0.800000011920929,29.100000381469727,11.126744270324707,5.099999904632568,1.399999976158142,27.5,0.4866151100535396,0.3688280785246877,1.5608566999435425
v110,1.717847466468811,0.800000011920929,4.900000095367432,0.6202683448791504,1.600000023841858,1.0,2.5,1.0,0.0,0.4046511650085449
v1100,4.6847991943359375,0.800000011920929,18.799999237060547,3.457050323486328,4.300000190734863,1.100000023841858,8.949999809265137,0.5933641975308642,0.020061728395061727,2.3405864238739014
v1101,5.611914157867432,0.800000011920929,19.600000381469727,3.2851784229278564,5.900000095367432,1.5,9.469999885559087,0.3974609375,0.0126953125,1.812890648841858
v1102,1.658564805984497,0.800000011920929,4.199999809265137,0.5851854681968689,1.600000023841858,0.8999999761581421,2.4000000953674316,1.0,0.0,0.3529320955276489
v1103,3.4349162578582764,0.800000011920929,17.299999237060547,2.911099433898926,2.5,1.100000023841858,7.400000095367432,0.8429510591672754,0.008035062089116142,2.1051862239837646
v1104,5.542220592498779,0.800000011920929,19.100000381469727,3.5332562923431396,5.300000190734863,1.2999999523162842,10.100000381469727,0.46676406135865595,0.013878743608473338,2.2727537155151367
v1105,10.697795867919922,0.800000011920929,25.700000762939453,8.752898216247559,5.900000095367432,1.5,22.899999618530273,0.4489795918367347,0.39183673469387753,2.5250611305236816
v1106,2.791821241378784,0.800000011920929,11.100000381469727,1.7077512741088867,2.5,1.100000023841858,4.800000190734863,0.9050925925925926,0.0,1.1191357374191284
v1107,4.025343894958496,0.800000011920929,21.100000381469727,3.8743889331817627,2.4000000953674316,1.0,10.100000381469727,0.7392102846648301,0.02938475665748393,2.773186445236206
v1108,8.956480979919434,0.800000011920929,21.299999237060547,5.860837936401367,7.850000381469727,1.7999999523162842,16.700000762939453,0.38580246913580246,0.22145061728395063,2.5320987701416016
v1109,7.352932453155518,0.800000011920929,24.200000762939453,5.4279351234436035,6.400000095367432,1.2999999523162842,14.0,0.4529320987654321,0.07407407407407407,2.890432119369507
v111,2.8817739486694336,0.800000011920929,15.100000381469727,2.0342891216278076,2.299999952316284,1.2000000476837158,5.1199998855590865,0.8950784207679827,0.0005408328826392645,1.3261222839355469
v1110,2.8424739837646484,0.800000011920929,12.699999809265137,2.0313384532928467,2.299999952316284,1.100000023841858,5.5,0.8823529411764706,0.0,1.466609001159668
v1111,2.8567116260528564,0.800000011920929,11.600000381469727,1.8379566669464111,2.5,1.100000023841858,4.900000095367432,0.9001040582726326,0.0,1.0861601829528809
v1112,3.3222994804382324,0.800000011920929,17.799999237060547,2.7616288661956787,2.5,1.100000023841858,6.699999809265137,0.8433641975308642,0.008487654320987654,1.9217593669891357
v1113,4.556302070617676,0.800000011920929,16.100000381469727,2.5653393268585205,4.300000190734863,1.399999976158142,7.800000190734863,0.6267313019390581,0.002077562326869806,1.86495840549469
v1114,14.92011833190918,0.800000011920929,29.799999237060547,11.003561973571777,11.350000381469727,1.899999976158142,28.5,0.271484375,0.427734375,1.9503905773162842
v1115,3.968411445617676,0.800000011920929,17.100000381469727,2.648223638534546,3.4000000953674316,1.2999999523162842,7.400000095367432,0.7539026629935721,0.004591368227731864,1.757943034172058
v1116,12.168312072753906,0.800000011920929,25.899999618530273,8.802396774291992,9.800000190734863,1.8799999713897702,23.0,0.35802469135802467,0.4458161865569273,2.048011064529419
v1117,2.9760382175445557,0.800000011920929,14.5,2.133451461791992,2.4000000953674316,1.100000023841858,5.400000095367432,0.8814878892733564,0.0,1.3807958364486694
v1118,2.5623080730438232,0.800000011920929,11.600000381469727,1.72830069065094,2.0999999046325684,1.0,4.800000190734863,0.9079620160701242,0.0,1.2464573383331299
v1119,7.376002788543701,0.800000011920929,23.0,5.445016384124756,5.699999809265137,1.2999999523162842,14.800000190734863,0.46153846153846156,0.09138724523339908,2.859039783477783
v112,4.0130391120910645,0.800000011920929,11.699999809265137,1.9770852327346802,3.9000000953674316,1.399999976158142,6.800000190734863,0.7337006427915519,0.0,1.3678604364395142
v1120,5.049414157867432,0.800000011920929,16.600000381469727,2.956012010574341,5.0,1.2999999523162842,8.899999618530273,0.4853515625,0.00390625,1.3898437023162842
v1121,1.9506174325942993,0.800000011920929,3.700000047683716,0.8536231517791748,2.0,0.800000011920929,3.0999999046325684,1.0,0.0,0.36543208360671997
v1122,7.553323745727539,0.800000011920929,19.600000381469727,5.077873706817627,6.199999809265137,1.399999976158142,14.399999618530273,0.4404674945215486,0.0606281957633309,2.5041637420654297
v1123,4.469082832336426,0.800000011920929,11.300000190734863,2.894542932510376,3.200000047683716,1.100000023841858,8.100000381469727,0.5473372781065089,0.0,0.6778106689453125
v1124,4.6758713722229,0.800000011920929,21.100000381469727,3.8330259323120117,3.5,1.2999999523162842,9.800000190734863,0.6778435239973701,0.034845496383957925,2.7442471981048584
v1125,10.629707336425781,0.800000011920929,26.799999237060547,8.98453140258789,6.149999618530273,1.2000000476837158,23.399999618530273,0.4305555555555556,0.3888888888888889,2.7637345790863037
v1126,8.023337364196777,0.800000011920929,21.899999618530273,6.418987274169922,5.199999809265137,1.2000000476837158,16.799999237060547,0.48822714681440443,0.20706371191135733,2.692105293273926
v1127,3.9460527896881104,0.800000011920929,19.0,2.9027957916259766,3.200000047683716,1.2999999523162842,7.099999904632568,0.7929362880886427,0.013850415512465374,1.9516621828079224
v1128,9.333179473876953,0.800000011920929,21.799999237060547,5.788736820220947,8.699999809265137,2.0,17.0,0.32947530864197533,0.22376543209876543,2.4466049671173096
v1129,4.343143939971924,0.800000011920929,18.799999237060547,3.4582695960998535,3.700000047683716,1.100000023841858,9.369999790191654,0.7465373961218836,0.024238227146814405,2.5583102703094482
v113,3.553687810897827,0.800000011920929,19.0,2.679253339767456,2.799999952316284,1.289999961853028,6.699999809265137,0.836875,0.008125,1.8741250038146973
v1130,8.2770414352417,0.800000011920929,23.0,6.7538371086120605,5.300000190734863,0.949999988079071,16.050000190734863,0.47959183673469385,0.18877551020408162,1.7704081535339355
v1131,15.703222274780273,0.800000011920929,29.0,10.730330467224121,17.549999237060547,1.399999976158142,27.700000762939453,0.3359375,0.5791015625,1.3677735328674316
v3,1.66552734375,0.800000011920929,4.199999809265137,0.5553654432296753,1.600000023841858,1.0,2.4000000953674316,1.0,0.0,0.23457030951976776
v1132,2.7437498569488525,0.800000011920929,9.899999618530273,1.365630030632019,2.5999999046325684,1.2000000476837158,4.400000095367432,0.9313271604938271,0.0,0.8850308656692505
v1133,9.1160888671875,0.800000011920929,21.5,6.345635414123535,7.449999809265137,1.600000023841858,17.899999618530273,0.39965397923875434,0.2750865051903114,2.012110710144043
v1134,1.8380621671676636,0.800000011920929,5.599999904632568,0.7731688022613525,1.7000000476837158,1.0,2.799999952316284,0.9922145328719724,0.0,0.4480968713760376
v1135,8.608391761779785,0.800000011920929,21.399999618530273,5.488503932952881,8.75,1.5,15.899999618530273,0.36591695501730104,0.14359861591695502,2.635467290878296
v1136,2.432816505432129,0.800000011920929,9.0,1.2987658977508545,2.200000047683716,1.100000023841858,4.099999904632568,0.9428571428571428,0.0,0.9041632413864136
v1137,2.1135802268981934,0.800000011920929,4.300000190734863,0.9440853595733643,2.200000047683716,0.800000011920929,3.4000000953674316,1.0,0.0,0.4395061433315277
v1138,3.0093424320220947,0.800000011920929,12.699999809265137,1.5505717992782593,2.799999952316284,1.399999976158142,4.599999904632568,0.9178200692041523,0.0,0.9660900235176086
v1139,4.967876434326172,0.800000011920929,14.100000381469727,3.3139374256134033,3.5999999046325684,1.2999999523162842,9.600000381469727,0.5895300416418798,0.0,1.1231409311294556
v114,1.9091942310333252,0.800000011920929,7.5,0.8017789125442505,1.7999999523162842,1.100000023841858,2.799999952316284,0.9886363636363636,0.0,0.4719008207321167
v1140,5.849160194396973,0.800000011920929,25.299999237060547,5.518613338470459,3.0999999046325684,1.2000000476837158,14.800000190734863,0.579254930606282,0.09569028487947406,3.6200144290924072
v1141,1.9899197816848755,0.800000011920929,8.699999809265137,0.96064293384552,1.7999999523162842,1.0,3.019999980926518,0.9817384952520087,0.0,0.6746529936790466
v1142,2.3489794731140137,0.800000011920929,9.0,1.1832646131515503,2.200000047683716,1.0,3.700000047683716,0.9583673469387755,0.0,0.7662040591239929
v1143,3.9624998569488525,0.800000011920929,21.200000762939453,3.6780693531036377,2.5999999046325684,1.100000023841858,8.849999904632568,0.7739197530864198,0.03009259259259259,2.5515432357788086
v1144,7.413605690002441,0.800000011920929,21.100000381469727,6.162665367126465,4.199999809265137,1.5,17.0,0.5742630385487528,0.19784580498866214,1.400907039642334
v1145,3.069061279296875,0.800000011920929,14.899999618530273,2.6214590072631836,2.0999999046325684,1.0,7.0,0.8359183673469388,0.0,1.9307756423950195
